"SiteCode";"MN";"k";"p";"n_SAD.N.ref";"n_SAD.ref";"S.MN_mean";"U_med";"Ntotal";"Stotal";"DA";"d";"m_";"theta";"U_var";"S.MN_var";"p.value_mean";"p.value_var";"D_mean";"D_var";"S.obs_mean";"S.obs_var";"k.0"
"SPcamp1";"EE";0.85;0.103504530803381;0;100;150.26;0.02323518;1098.95;152;1098.95;1.54931660821453;0.00114517274250968;9740.80314172237;1.88347335733333e-06;83.6084848484848;8.66091131227809e-05;1.40941153401523e-09;0.260308154468494;0.000119380265363971;152;0;0.85
"SPcamp1";"EI";0.85;0.103504530803381;33;67;9.28;0.02323518;1098.95;152;1098.95;1.54931660821453;0.00114517274250968;9740.80314172237;1.88347335733333e-06;6.74909090909091;0.0703451203211053;0.0168790083904748;0.531239272767136;0.0166857221835913;152;0;0.85
"SPcamp1";"EE";0.8;0.103504530803381;0;100;150.28;0.02324223;1098.95;152;1098.95;1.758027987949;0.00130117974859627;9743.82901661341;1.62916813444444e-07;115.456161616162;9.60838831371258e-05;1.58426150992739e-09;0.258183765028642;4.44787584674635e-05;152;0;0.8
"SPcamp1";"EI";0.8;0.103504530803381;25;75;9.89;0.02324223;1098.95;152;1098.95;1.758027987949;0.00130117974859627;9743.82901661341;1.62916813444444e-07;6.52313131313131;0.0410095659009166;0.00943426788713802;0.550670202604413;0.0151418708343263;152;0;0.8
"SPcamp1";"EE";0.75;0.103504530803381;0;100;151.82;0.02356155;1098.95;152;1098.95;1.94765628819771;0.00144328498294222;9880.92764434839;5.63262680555555e-07;95.8460606060606;9.02384506475684e-05;1.415982007613e-09;0.258551446366387;6.8135589784268e-05;152;0;0.75
"SPcamp1";"EI";0.75;0.103504530803381;35;65;11.02;0.02356155;1098.95;152;1098.95;1.94765628819771;0.00144328498294222;9880.92764434839;5.63262680555555e-07;8.36323232323233;0.071430608621443;0.0151659419862108;0.503233044690088;0.0183908800054382;152;0;0.75
"SPcamp1";"EE";0.7;0.103504530803381;0;100;151.63;0.02376237;1098.95;152;1098.95;2.15881365593388;0.00160193145726468;9967.19476061424;5.15992117888889e-07;116.275858585859;8.65595386760743e-05;1.46081009720996e-09;0.259574944408372;8.68291239917457e-05;152;0;0.7
"SPcamp1";"EI";0.7;0.103504530803381;17;83;12;0.02376237;1098.95;152;1098.95;2.15881365593388;0.00160193145726468;9967.19476061424;5.15992117888889e-07;9.11111111111111;0.0302974080208828;0.005397383935931;0.521858930672011;0.0131964074565439;152;0;0.7
"SPcamp1";"EE";0.65;0.103504530803381;0;100;155.76;0.02417076;1098.95;152;1098.95;2.38325837897775;0.00177103375948888;10142.7381431738;7.19621982666665e-07;111.295353535353;7.83965202406101e-05;9.82232893162592e-10;0.258274584203676;3.86510408159648e-05;152;0;0.65
"SPcamp1";"EI";0.65;0.103504530803381;20;80;12.95;0.02417076;1098.95;152;1098.95;2.38325837897775;0.00177103375948888;10142.7381431738;7.19621982666665e-07;11.7449494949495;0.0442088241145371;0.00777459946407758;0.496555426994746;0.0154499789497096;152;0;0.65
"SPcamp1";"EE";0.6;0.103504530803381;0;100;150.25;0.02343597;1098.95;152;1098.95;2.60306257282171;0.00193711397048844;9826.99973093399;3.02236251788889e-06;93.4015151515152;9.22580045289301e-05;1.25458141101936e-09;0.258394836571389;3.37400461561701e-05;152;0;0.6
"SPcamp1";"EI";0.6;0.103504530803381;18;82;13.72;0.02343597;1098.95;152;1098.95;2.60306257282171;0.00193711397048844;9826.99973093399;3.02236251788889e-06;12.1026262626263;0.035423082776359;0.00720269499812015;0.502912118110648;0.0145713319058363;152;0;0.6
"SPcamp1";"EE";0.55;0.103504530803381;0;100;150.36;0.02092341;1098.95;152;1098.95;2.87520031132113;0.00214338963406954;8750.93651517605;1.29630662544445e-06;92.0913131313132;9.68929950622366e-05;1.19937860786405e-09;0.257634764186011;3.24894704138167e-05;152;0;0.55
"SPcamp1";"EI";0.55;0.103504530803381;13;87;14.73;0.02092341;1098.95;152;1098.95;2.87520031132113;0.00214338963406954;8750.93651517605;1.29630662544445e-06;13.8960606060606;0.0260080498451675;0.0032327032721113;0.496524002825221;0.0127891275041134;152;0;0.55
"SPcamp1";"EE";0.5;0.103504530803381;0;100;150.16;0.02073683;1098.95;152;1098.95;3.17061698422606;0.00236813247733816;8671.24946773911;7.48667169000001e-07;103.772121212121;9.85616127334999e-05;1.52257792868851e-09;0.257315377659519;9.18862100009666e-06;152;0;0.5
"SPcamp1";"EI";0.5;0.103504530803381;16;84;16.06;0.02073683;1098.95;152;1098.95;3.17061698422606;0.00236813247733816;8671.24946773911;7.48667169000001e-07;12.4610101010101;0.0229407329799705;0.00171475662383238;0.471030043084997;0.0102661963400218;152;0;0.5
"SPcamp1";"EE";0.45;0.103504530803381;0;100;153.49;0.02145044;1098.95;152;1098.95;3.4835606871938;0.00260714816000845;8976.19158741889;7.25710233777778e-07;107.727171717172;8.88332053659447e-05;1.01469029783411e-09;0.257162222858174;9.16084181404308e-06;152;0;0.45
"SPcamp1";"EI";0.45;0.103504530803381;13;87;17.84;0.02145044;1098.95;152;1098.95;3.4835606871938;0.00260714816000845;8976.19158741889;7.25710233777778e-07;12.8024242424242;0.0246603046102327;0.00286638293484812;0.447157395068577;0.00857266084127197;152;0;0.45
"SPcamp1";"EE";0.4;0.103504530803381;0;100;149.35;0.02028679;1098.95;152;1098.95;3.86950203402725;0.00290325571371238;8479.16534628179;4.86808956555556e-07;121.219696969697;0.000100976140718294;1.71533754296619e-09;0.257654284633091;2.5375156897846e-05;152;0;0.4
"SPcamp1";"EI";0.4;0.103504530803381;13;87;19.49;0.02028679;1098.95;152;1098.95;3.86950203402725;0.00290325571371238;8479.16534628179;4.86808956555556e-07;14.959494949495;0.0209545067362926;0.00202600227634458;0.447124939650569;0.0103944006976461;152;0;0.4
"SPcamp1";"EE";0.35;0.103504530803381;0;100;151;0.01968352;1098.95;152;1098.95;4.28932200227054;0.00322704734955212;8221.95691782244;6.93759217333333e-07;109.414141414141;9.8090706063344e-05;1.22512108278721e-09;0.256897904483431;8.80347874887876e-06;152;0;0.35
"SPcamp1";"EI";0.35;0.103504530803381;9;91;20.86;0.01968352;1098.95;152;1098.95;4.28932200227054;0.00322704734955212;8221.95691782244;6.93759217333333e-07;20.2226262626263;0.0160851213931801;0.00125345766288866;0.438478138263371;0.00913180937761056;152;0;0.35
"SPcamp1";"EE";0.3;0.103504530803381;0;100;152.42;0.02006628;1098.95;152;1098.95;4.82166946628476;0.00364018366816335;8385.11262675401;2.73401812888888e-07;91.8016161616161;9.20839767333371e-05;8.95593198898203e-10;0.257152478606426;2.04834021036994e-05;152;0;0.3
"SPcamp1";"EI";0.3;0.103504530803381;6;94;23.53;0.02006628;1098.95;152;1098.95;4.82166946628476;0.00364018366816335;8385.11262675401;2.73401812888888e-07;17.0192929292929;0.010041516699455;0.000379796436691317;0.416978880227067;0.00640614937755785;152;0;0.3
"SPcamp1";"EE";0.25;0.103504530803381;0;100;151.68;0.02008316;1098.95;152;1098.95;5.52375590082402;0.00418946693450408;8392.31084903406;5.69734951555556e-07;100.947070707071;9.59825460970243e-05;1.11928021718985e-09;0.256794487686352;2.7922919461281e-06;152;0;0.25
"SPcamp1";"EI";0.25;0.103504530803381;6;94;25.15;0.02008316;1098.95;152;1098.95;5.52375590082402;0.00418946693450408;8392.31084903406;5.69734951555556e-07;19.7449494949495;0.0121345042547799;0.000826584117719032;0.403903824168976;0.00489176257919735;152;0;0.25
"SPcamp1";"EE";0.2;0.103504530803381;0;100;151.45;0.0193437;1098.95;152;1098.95;6.44467567988455;0.00491768483567721;8077.21159346627;7.12500357777778e-07;94.1085858585859;9.78911778747605e-05;1.19960975645147e-09;0.256581918505942;8.82765817000086e-10;152;0;0.2
"SPcamp1";"EI";0.2;0.103504530803381;3;97;29.83;0.0193437;1098.95;152;1098.95;6.44467567988455;0.00491768483567721;8077.21159346627;7.12500357777778e-07;28.5465656565657;0.00713437115347112;0.000213138149048891;0.391376979406553;0.00528183962405165;152;0;0.2
"SPcamp1";"EE";0.15;0.103504530803381;0;100;146.59;0.01856451;1098.95;152;1098.95;7.7709414237634;0.00598214403368538;7745.69633404199;1.51561327666667e-07;121.618080808081;0.0001188901327533;3.07085396887895e-09;0.256578947368421;0;152;0;0.15
"SPcamp1";"EI";0.15;0.103504530803381;5;95;33.52;0.01856451;1098.95;152;1098.95;7.7709414237634;0.00598214403368538;7745.69633404199;1.51561327666667e-07;22.8783838383838;0.00703436190777856;0.000258293770088402;0.376274191371271;0.00381201015185446;152;0;0.15
"SPcamp1";"EE";0.0999999999999999;0.103504530803381;0;100;152.35;0.01828673;1098.95;152;1098.95;10.0053003322575;0.00781865015811892;7627.63891403332;2.91411444555556e-07;94.8762626262626;9.4458687699045e-05;8.35746960975906e-10;0.256578947368421;0;152;0;0.0999999999999999
