"SiteCode","p","J","S","DA","k","quantil_p","kernel_type","kernel_code","dist_0","d","txt.file","U"
"MGvico1",0.23259121186371,1825,93,1825,0.99,"1oT","laplace",2,2.34082294392261,0.603747706663905,"ref224_MG_307.txt",0.00182434
"MGvico1",0.23259121186371,1825,93,1825,0.99,"1oT","laplace",2,2.34082294392261,0.603747706663905,"ref224_MG_307.txt",0.00182213
"MGvico1",0.23259121186371,1825,93,1825,0.99,"1oT","laplace",2,2.34082294392261,0.603747706663905,"ref224_MG_307.txt",0.00168702
"MGvico1",0.23259121186371,1825,93,1825,0.99,"1oT","laplace",2,2.34082294392261,0.603747706663905,"ref224_MG_307.txt",0.00180004
"MGuberl1",0.234288719011765,1379,87,1253.63636363636,0.99,"1oT","laplace",2,2.82432200338865,0.723610610691344,"ref76_MG_87.txt",0.00411538
"MGuberl1",0.234288719011765,1379,87,1253.63636363636,0.99,"1oT","laplace",2,2.82432200338865,0.723610610691344,"ref76_MG_87.txt",0.00416552
"MGuberl1",0.234288719011765,1379,87,1253.63636363636,0.99,"1oT","laplace",2,2.82432200338865,0.723610610691344,"ref76_MG_87.txt",0.00395938
"MGuberl1",0.234288719011765,1379,87,1253.63636363636,0.99,"1oT","laplace",2,2.82432200338865,0.723610610691344,"ref76_MG_87.txt",0.0038509
"MGuberl1",0.234288719011765,1379,87,1253.63636363636,0.99,"1oT","laplace",2,2.82432200338865,0.723610610691344,"ref76_MG_87.txt",0.00408096
"MGuberl1",0.234288719011765,1379,87,1253.63636363636,0.99,"1oT","laplace",2,2.82432200338865,0.723610610691344,"ref76_MG_87.txt",0.00395938
"MGuberl1",0.234288719011765,1379,87,1253.63636363636,0.99,"1oT","laplace",2,2.82432200338865,0.723610610691344,"ref76_MG_87.txt",0.00390902
"MGuberl1",0.234288719011765,1379,87,1253.63636363636,0.99,"1oT","laplace",2,2.82432200338865,0.723610610691344,"ref76_MG_87.txt",0.00408096
"MGuberl1",0.234288719011765,1379,87,1253.63636363636,0.99,"1oT","laplace",2,2.82432200338865,0.723610610691344,"ref76_MG_87.txt",0.00400085
"MGuberl1",0.234288719011765,1379,87,1253.63636363636,0.99,"1oT","laplace",2,2.82432200338865,0.723610610691344,"ref76_MG_87.txt",0.00390902
"RSmaqu4",0.310748079531233,1531,85,1531,0.99,"1oT","laplace",2,2.55571489830357,0.657999153504552,"ref658_RS_1017.txt",0.00210103
"RSmaqu4",0.310748079531233,1531,85,1531,0.99,"1oT","laplace",2,2.55571489830357,0.657999153504552,"ref658_RS_1017.txt",0.00208476
"RSmaqu4",0.310748079531233,1531,85,1531,0.99,"1oT","laplace",2,2.55571489830357,0.657999153504552,"ref658_RS_1017.txt",0.00202191
"RSmaqu4",0.310748079531233,1531,85,1531,0.99,"1oT","laplace",2,2.55571489830357,0.657999153504552,"ref658_RS_1017.txt",0.00215304
"RSmaqu4",0.310748079531233,1531,85,1531,0.99,"1oT","laplace",2,2.55571489830357,0.657999153504552,"ref658_RS_1017.txt",0.00200515
"RSmaqu4",0.310748079531233,1531,85,1531,0.99,"1oT","laplace",2,2.55571489830357,0.657999153504552,"ref658_RS_1017.txt",0.00225329
"RSmaqu4",0.310748079531233,1531,85,1531,0.99,"1oT","laplace",2,2.55571489830357,0.657999153504552,"ref658_RS_1017.txt",0.00201693
"RSmaqu4",0.310748079531233,1531,85,1531,0.99,"1oT","laplace",2,2.55571489830357,0.657999153504552,"ref658_RS_1017.txt",0.00216594
"RSmaqu4",0.310748079531233,1531,85,1531,0.99,"1oT","laplace",2,2.55571489830357,0.657999153504552,"ref658_RS_1017.txt",0.00211625
"RSmaqu4",0.310748079531233,1531,85,1531,0.99,"1oT","laplace",2,2.55571489830357,0.657999153504552,"ref658_RS_1017.txt",0.00205011
"MGvico8",0.313668812302999,2303,195,2303,0.99,"1oT","laplace",2,2.08378559282707,0.532508844824945,"ref2419_MG_3585.txt",0.00660747
"MGvico8",0.313668812302999,2303,195,2303,0.99,"1oT","laplace",2,2.08378559282707,0.532508844824945,"ref2419_MG_3585.txt",0.00650921
"MGvico8",0.313668812302999,2303,195,2303,0.99,"1oT","laplace",2,2.08378559282707,0.532508844824945,"ref2419_MG_3585.txt",0.00662024
"MGvico8",0.313668812302999,2303,195,2303,0.99,"1oT","laplace",2,2.08378559282707,0.532508844824945,"ref2419_MG_3585.txt",0.00664135
"MGvico8",0.313668812302999,2303,195,2303,0.99,"1oT","laplace",2,2.08378559282707,0.532508844824945,"ref2419_MG_3585.txt",0.00664981
"MGvico8",0.313668812302999,2303,195,2303,0.99,"1oT","laplace",2,2.08378559282707,0.532508844824945,"ref2419_MG_3585.txt",0.00660634
"MGvico8",0.313668812302999,2303,195,2303,0.99,"1oT","laplace",2,2.08378559282707,0.532508844824945,"ref2419_MG_3585.txt",0.00668658
"MGvico8",0.313668812302999,2303,195,2303,0.99,"1oT","laplace",2,2.08378559282707,0.532508844824945,"ref2419_MG_3585.txt",0.00677311
"MGvico8",0.313668812302999,2303,195,2303,0.99,"1oT","laplace",2,2.08378559282707,0.532508844824945,"ref2419_MG_3585.txt",0.00653833
"MGvico8",0.313668812302999,2303,195,2303,0.99,"1oT","laplace",2,2.08378559282707,0.532508844824945,"ref2419_MG_3585.txt",0.00674999
"RScamb1",0.327940858999573,1178,42,1178,0.99,"1oT","laplace",2,2.91358273374033,0.745157339751485,"ref1183_RS_1928.txt",0.00168067
"RScamb1",0.327940858999573,1178,42,1178,0.99,"1oT","laplace",2,2.91358273374033,0.745157339751485,"ref1183_RS_1928.txt",0.00174012
"RScamb1",0.327940858999573,1178,42,1178,0.99,"1oT","laplace",2,2.91358273374033,0.745157339751485,"ref1183_RS_1928.txt",0.00177254
"RScamb1",0.327940858999573,1178,42,1178,0.99,"1oT","laplace",2,2.91358273374033,0.745157339751485,"ref1183_RS_1928.txt",0.00168746
"RScamb1",0.327940858999573,1178,42,1178,0.99,"1oT","laplace",2,2.91358273374033,0.745157339751485,"ref1183_RS_1928.txt",0.00156198
"RScamb1",0.327940858999573,1178,42,1178,0.99,"1oT","laplace",2,2.91358273374033,0.745157339751485,"ref1183_RS_1928.txt",0.00177167
"RScamb1",0.327940858999573,1178,42,1178,0.99,"1oT","laplace",2,2.91358273374033,0.745157339751485,"ref1183_RS_1928.txt",0.00171567
"RScamb1",0.327940858999573,1178,42,1178,0.99,"1oT","laplace",2,2.91358273374033,0.745157339751485,"ref1183_RS_1928.txt",0.00180189
"RScamb1",0.327940858999573,1178,42,1178,0.99,"1oT","laplace",2,2.91358273374033,0.745157339751485,"ref1183_RS_1928.txt",0.00178732
"RScamb1",0.327940858999573,1178,42,1178,0.99,"1oT","laplace",2,2.91358273374033,0.745157339751485,"ref1183_RS_1928.txt",0.00157348
"PRdiam3",0.328788995096578,1124,74,1040.74074074074,0.99,"1oT","laplace",2,3.09976465643231,0.804599691003645,"ref1327_PR_2157.txt",0.00286877
"PRdiam3",0.328788995096578,1124,74,1040.74074074074,0.99,"1oT","laplace",2,3.09976465643231,0.804599691003645,"ref1327_PR_2157.txt",0.00233449
"PRdiam3",0.328788995096578,1124,74,1040.74074074074,0.99,"1oT","laplace",2,3.09976465643231,0.804599691003645,"ref1327_PR_2157.txt",0.00260754
"PRdiam3",0.328788995096578,1124,74,1040.74074074074,0.99,"1oT","laplace",2,3.09976465643231,0.804599691003645,"ref1327_PR_2157.txt",0.00245844
"PRdiam3",0.328788995096578,1124,74,1040.74074074074,0.99,"1oT","laplace",2,3.09976465643231,0.804599691003645,"ref1327_PR_2157.txt",0.00248872
"PRdiam3",0.328788995096578,1124,74,1040.74074074074,0.99,"1oT","laplace",2,3.09976465643231,0.804599691003645,"ref1327_PR_2157.txt",0.00247866
"PRdiam3",0.328788995096578,1124,74,1040.74074074074,0.99,"1oT","laplace",2,3.09976465643231,0.804599691003645,"ref1327_PR_2157.txt",0.00247475
"PRdiam3",0.328788995096578,1124,74,1040.74074074074,0.99,"1oT","laplace",2,3.09976465643231,0.804599691003645,"ref1327_PR_2157.txt",0.00223121
"PRdiam3",0.328788995096578,1124,74,1040.74074074074,0.99,"1oT","laplace",2,3.09976465643231,0.804599691003645,"ref1327_PR_2157.txt",0.00263657
"PRdiam3",0.328788995096578,1124,74,1040.74074074074,0.99,"1oT","laplace",2,3.09976465643231,0.804599691003645,"ref1327_PR_2157.txt",0.00262777
"PRvent",0.340772625042584,1241,101,1241,0.99,"1oT","laplace",2,2.8386647790183,0.731618002205607,"ref462_PR_743.txt",0.00594924
"PRvent",0.340772625042584,1241,101,1241,0.99,"1oT","laplace",2,2.8386647790183,0.731618002205607,"ref462_PR_743.txt",0.00577359
"PRvent",0.340772625042584,1241,101,1241,0.99,"1oT","laplace",2,2.8386647790183,0.731618002205607,"ref462_PR_743.txt",0.00576848
"PRvent",0.340772625042584,1241,101,1241,0.99,"1oT","laplace",2,2.8386647790183,0.731618002205607,"ref462_PR_743.txt",0.00577418
"PRvent",0.340772625042584,1241,101,1241,0.99,"1oT","laplace",2,2.8386647790183,0.731618002205607,"ref462_PR_743.txt",0.00593501
"PRvent",0.340772625042584,1241,101,1241,0.99,"1oT","laplace",2,2.8386647790183,0.731618002205607,"ref462_PR_743.txt",0.00576848
"PRvent",0.340772625042584,1241,101,1241,0.99,"1oT","laplace",2,2.8386647790183,0.731618002205607,"ref462_PR_743.txt",0.0057294
"PRvent",0.340772625042584,1241,101,1241,0.99,"1oT","laplace",2,2.8386647790183,0.731618002205607,"ref462_PR_743.txt",0.00575453
"PRvent",0.340772625042584,1241,101,1241,0.99,"1oT","laplace",2,2.8386647790183,0.731618002205607,"ref462_PR_743.txt",0.00570057
"PRvent",0.340772625042584,1241,101,1241,0.99,"1oT","laplace",2,2.8386647790183,0.731618002205607,"ref462_PR_743.txt",0.00582427
"RSsmar2",0.36114979447901,1427,58,1427,0.99,"1oT","laplace",2,2.64720767589686,0.685497330862106,"ref678_RS_1041.txt",0.00118489
"RSsmar2",0.36114979447901,1427,58,1427,0.99,"1oT","laplace",2,2.64720767589686,0.685497330862106,"ref678_RS_1041.txt",0.0011503
"RSsmar2",0.36114979447901,1427,58,1427,0.99,"1oT","laplace",2,2.64720767589686,0.685497330862106,"ref678_RS_1041.txt",0.00141648
"RSsmar2",0.36114979447901,1427,58,1427,0.99,"1oT","laplace",2,2.64720767589686,0.685497330862106,"ref678_RS_1041.txt",0.00126473
"RSsmar2",0.36114979447901,1427,58,1427,0.99,"1oT","laplace",2,2.64720767589686,0.685497330862106,"ref678_RS_1041.txt",0.00130195
"RSsmar2",0.36114979447901,1427,58,1427,0.99,"1oT","laplace",2,2.64720767589686,0.685497330862106,"ref678_RS_1041.txt",0.00126639
"RSsmar2",0.36114979447901,1427,58,1427,0.99,"1oT","laplace",2,2.64720767589686,0.685497330862106,"ref678_RS_1041.txt",0.0012726
"RSsmar2",0.36114979447901,1427,58,1427,0.99,"1oT","laplace",2,2.64720767589686,0.685497330862106,"ref678_RS_1041.txt",0.00145228
"RSsmar2",0.36114979447901,1427,58,1427,0.99,"1oT","laplace",2,2.64720767589686,0.685497330862106,"ref678_RS_1041.txt",0.00137879
"RSsmar2",0.36114979447901,1427,58,1427,0.99,"1oT","laplace",2,2.64720767589686,0.685497330862106,"ref678_RS_1041.txt",0.00119405
"SPeec4",0.37843888158286,1212,84,1212,0.99,"1oT","laplace",2,2.87242494810713,0.744062779018535,"ref2561_SP_3863.txt",0.00277773
"SPeec4",0.37843888158286,1212,84,1212,0.99,"1oT","laplace",2,2.87242494810713,0.744062779018535,"ref2561_SP_3863.txt",0.00304324
"SPeec4",0.37843888158286,1212,84,1212,0.99,"1oT","laplace",2,2.87242494810713,0.744062779018535,"ref2561_SP_3863.txt",0.00272297
"SPeec4",0.37843888158286,1212,84,1212,0.99,"1oT","laplace",2,2.87242494810713,0.744062779018535,"ref2561_SP_3863.txt",0.00297805
"SPeec4",0.37843888158286,1212,84,1212,0.99,"1oT","laplace",2,2.87242494810713,0.744062779018535,"ref2561_SP_3863.txt",0.00275354
"SPeec4",0.37843888158286,1212,84,1212,0.99,"1oT","laplace",2,2.87242494810713,0.744062779018535,"ref2561_SP_3863.txt",0.00306954
"SPeec4",0.37843888158286,1212,84,1212,0.99,"1oT","laplace",2,2.87242494810713,0.744062779018535,"ref2561_SP_3863.txt",0.00299431
"SPeec4",0.37843888158286,1212,84,1212,0.99,"1oT","laplace",2,2.87242494810713,0.744062779018535,"ref2561_SP_3863.txt",0.00275971
"SPeec4",0.37843888158286,1212,84,1212,0.99,"1oT","laplace",2,2.87242494810713,0.744062779018535,"ref2561_SP_3863.txt",0.00280566
"SPeec4",0.37843888158286,1212,84,1212,0.99,"1oT","laplace",2,2.87242494810713,0.744062779018535,"ref2561_SP_3863.txt",0.00274425
"PRsapo",0.425074364521363,1480,122,1480,0.99,"2oT","laplace",2,2.59937622455018,0.665334696051751,"ref348_PR_572.txt",0.00399207
"PRsapo",0.425074364521363,1480,122,1480,0.99,"2oT","laplace",2,2.59937622455018,0.665334696051751,"ref348_PR_572.txt",0.00399207
"PRsapo",0.425074364521363,1480,122,1480,0.99,"2oT","laplace",2,2.59937622455018,0.665334696051751,"ref348_PR_572.txt",0.00390346
"PRsapo",0.425074364521363,1480,122,1480,0.99,"2oT","laplace",2,2.59937622455018,0.665334696051751,"ref348_PR_572.txt",0.00406603
"PRsapo",0.425074364521363,1480,122,1480,0.99,"2oT","laplace",2,2.59937622455018,0.665334696051751,"ref348_PR_572.txt",0.00409685
"PRsapo",0.425074364521363,1480,122,1480,0.99,"2oT","laplace",2,2.59937622455018,0.665334696051751,"ref348_PR_572.txt",0.003788
"PRsapo",0.425074364521363,1480,122,1480,0.99,"2oT","laplace",2,2.59937622455018,0.665334696051751,"ref348_PR_572.txt",0.00395594
"PRsapo",0.425074364521363,1480,122,1480,0.99,"2oT","laplace",2,2.59937622455018,0.665334696051751,"ref348_PR_572.txt",0.00383717
"PRsapo",0.425074364521363,1480,122,1480,0.99,"2oT","laplace",2,2.59937622455018,0.665334696051751,"ref348_PR_572.txt",0.00384505
"PRsapo",0.425074364521363,1480,122,1480,0.99,"2oT","laplace",2,2.59937622455018,0.665334696051751,"ref348_PR_572.txt",0.00427021
"PRdiam2",0.448393813206425,1146,84,1091.42857142857,0.99,"2oT","laplace",2,3.02692974231671,0.777705658603916,"ref454_PR_732.txt",0.0038785
"PRdiam2",0.448393813206425,1146,84,1091.42857142857,0.99,"2oT","laplace",2,3.02692974231671,0.777705658603916,"ref454_PR_732.txt",0.003824
"PRdiam2",0.448393813206425,1146,84,1091.42857142857,0.99,"2oT","laplace",2,3.02692974231671,0.777705658603916,"ref454_PR_732.txt",0.00393767
"PRdiam2",0.448393813206425,1146,84,1091.42857142857,0.99,"2oT","laplace",2,3.02692974231671,0.777705658603916,"ref454_PR_732.txt",0.00363861
"PRdiam2",0.448393813206425,1146,84,1091.42857142857,0.99,"2oT","laplace",2,3.02692974231671,0.777705658603916,"ref454_PR_732.txt",0.00411283
"PRdiam2",0.448393813206425,1146,84,1091.42857142857,0.99,"2oT","laplace",2,3.02692974231671,0.777705658603916,"ref454_PR_732.txt",0.00404379
"PRdiam2",0.448393813206425,1146,84,1091.42857142857,0.99,"2oT","laplace",2,3.02692974231671,0.777705658603916,"ref454_PR_732.txt",0.00349371
"PRdiam2",0.448393813206425,1146,84,1091.42857142857,0.99,"2oT","laplace",2,3.02692974231671,0.777705658603916,"ref454_PR_732.txt",0.00373514
"PRdiam2",0.448393813206425,1146,84,1091.42857142857,0.99,"2oT","laplace",2,3.02692974231671,0.777705658603916,"ref454_PR_732.txt",0.00384206
"PRdiam2",0.448393813206425,1146,84,1091.42857142857,0.99,"2oT","laplace",2,3.02692974231671,0.777705658603916,"ref454_PR_732.txt",0.00367483
"RSfaxi",0.470118159409467,1211,74,1211,0.99,"2oT","laplace",2,2.87361067569039,0.737274272880837,"ref639_RS_990.txt",0.00237555
"RSfaxi",0.470118159409467,1211,74,1211,0.99,"2oT","laplace",2,2.87361067569039,0.737274272880837,"ref639_RS_990.txt",0.00246225
"RSfaxi",0.470118159409467,1211,74,1211,0.99,"2oT","laplace",2,2.87361067569039,0.737274272880837,"ref639_RS_990.txt",0.00249683
"RSfaxi",0.470118159409467,1211,74,1211,0.99,"2oT","laplace",2,2.87361067569039,0.737274272880837,"ref639_RS_990.txt",0.00246156
"RSfaxi",0.470118159409467,1211,74,1211,0.99,"2oT","laplace",2,2.87361067569039,0.737274272880837,"ref639_RS_990.txt",0.00215074
"RSfaxi",0.470118159409467,1211,74,1211,0.99,"2oT","laplace",2,2.87361067569039,0.737274272880837,"ref639_RS_990.txt",0.00229722
"RSfaxi",0.470118159409467,1211,74,1211,0.99,"2oT","laplace",2,2.87361067569039,0.737274272880837,"ref639_RS_990.txt",0.00264089
"RSfaxi",0.470118159409467,1211,74,1211,0.99,"2oT","laplace",2,2.87361067569039,0.737274272880837,"ref639_RS_990.txt",0.00215074
"RSfaxi",0.470118159409467,1211,74,1211,0.99,"2oT","laplace",2,2.87361067569039,0.737274272880837,"ref639_RS_990.txt",0.00243792
"RSfaxi",0.470118159409467,1211,74,1211,0.99,"2oT","laplace",2,2.87361067569039,0.737274272880837,"ref639_RS_990.txt",0.00264089
"RSsetape",0.493985431841831,1733,45,1733,0.99,"2oT","laplace",2,2.40215329446032,0.616050140835147,"ref740_RS_1123.txt",0.000885435
"RSsetape",0.493985431841831,1733,45,1733,0.99,"2oT","laplace",2,2.40215329446032,0.616050140835147,"ref740_RS_1123.txt",0.000782702
"RSsetape",0.493985431841831,1733,45,1733,0.99,"2oT","laplace",2,2.40215329446032,0.616050140835147,"ref740_RS_1123.txt",0.000807089
"RSsetape",0.493985431841831,1733,45,1733,0.99,"2oT","laplace",2,2.40215329446032,0.616050140835147,"ref740_RS_1123.txt",0.000842559
"RSsetape",0.493985431841831,1733,45,1733,0.99,"2oT","laplace",2,2.40215329446032,0.616050140835147,"ref740_RS_1123.txt",0.000791096
"RSsetape",0.493985431841831,1733,45,1733,0.99,"2oT","laplace",2,2.40215329446032,0.616050140835147,"ref740_RS_1123.txt",0.000807089
"RSsetape",0.493985431841831,1733,45,1733,0.99,"2oT","laplace",2,2.40215329446032,0.616050140835147,"ref740_RS_1123.txt",0.000850108
"RSsetape",0.493985431841831,1733,45,1733,0.99,"2oT","laplace",2,2.40215329446032,0.616050140835147,"ref740_RS_1123.txt",0.000623055
"RSsetape",0.493985431841831,1733,45,1733,0.99,"2oT","laplace",2,2.40215329446032,0.616050140835147,"ref740_RS_1123.txt",0.000780416
"RSsetape",0.493985431841831,1733,45,1733,0.99,"2oT","laplace",2,2.40215329446032,0.616050140835147,"ref740_RS_1123.txt",0.000807599
"SCorle",0.528689726683852,1938,112,1938,0.99,"2oT","laplace",2,2.27155425212127,0.579043570009856,"ref832_SC_1251.txt",0.00282431
"SCorle",0.528689726683852,1938,112,1938,0.99,"2oT","laplace",2,2.27155425212127,0.579043570009856,"ref832_SC_1251.txt",0.00291
"SCorle",0.528689726683852,1938,112,1938,0.99,"2oT","laplace",2,2.27155425212127,0.579043570009856,"ref832_SC_1251.txt",0.00275405
"SCorle",0.528689726683852,1938,112,1938,0.99,"2oT","laplace",2,2.27155425212127,0.579043570009856,"ref832_SC_1251.txt",0.00291999
"SCorle",0.528689726683852,1938,112,1938,0.99,"2oT","laplace",2,2.27155425212127,0.579043570009856,"ref832_SC_1251.txt",0.00270867
"SCorle",0.528689726683852,1938,112,1938,0.99,"2oT","laplace",2,2.27155425212127,0.579043570009856,"ref832_SC_1251.txt",0.00292457
"SCorle",0.528689726683852,1938,112,1938,0.99,"2oT","laplace",2,2.27155425212127,0.579043570009856,"ref832_SC_1251.txt",0.00293101
"SCorle",0.528689726683852,1938,112,1938,0.99,"2oT","laplace",2,2.27155425212127,0.579043570009856,"ref832_SC_1251.txt",0.00288603
"SCorle",0.528689726683852,1938,112,1938,0.99,"2oT","laplace",2,2.27155425212127,0.579043570009856,"ref832_SC_1251.txt",0.00286852
"SCorle",0.528689726683852,1938,112,1938,0.99,"2oT","laplace",2,2.27155425212127,0.579043570009856,"ref832_SC_1251.txt",0.00270867
"SCside4",0.535403772264882,1421,98,1421,0.99,"2oT","laplace",2,2.65279054538646,0.681690155984535,"ref2715_SC_4218.txt",0.00314821
"SCside4",0.535403772264882,1421,98,1421,0.99,"2oT","laplace",2,2.65279054538646,0.681690155984535,"ref2715_SC_4218.txt",0.00300095
"SCside4",0.535403772264882,1421,98,1421,0.99,"2oT","laplace",2,2.65279054538646,0.681690155984535,"ref2715_SC_4218.txt",0.0029992
"SCside4",0.535403772264882,1421,98,1421,0.99,"2oT","laplace",2,2.65279054538646,0.681690155984535,"ref2715_SC_4218.txt",0.00326055
"SCside4",0.535403772264882,1421,98,1421,0.99,"2oT","laplace",2,2.65279054538646,0.681690155984535,"ref2715_SC_4218.txt",0.00313327
"SCside4",0.535403772264882,1421,98,1421,0.99,"2oT","laplace",2,2.65279054538646,0.681690155984535,"ref2715_SC_4218.txt",0.00302782
"SCside4",0.535403772264882,1421,98,1421,0.99,"2oT","laplace",2,2.65279054538646,0.681690155984535,"ref2715_SC_4218.txt",0.00324677
"SCside4",0.535403772264882,1421,98,1421,0.99,"2oT","laplace",2,2.65279054538646,0.681690155984535,"ref2715_SC_4218.txt",0.00290477
"SCside4",0.535403772264882,1421,98,1421,0.99,"2oT","laplace",2,2.65279054538646,0.681690155984535,"ref2715_SC_4218.txt",0.002937
"SCside4",0.535403772264882,1421,98,1421,0.99,"2oT","laplace",2,2.65279054538646,0.681690155984535,"ref2715_SC_4218.txt",0.00300139
"RScama",0.559289827066303,2236,69,2236,0.99,"2oT","laplace",2,2.11477467218907,0.538793496094514,"ref619_RS_969.txt",0.00125938
"RScama",0.559289827066303,2236,69,2236,0.99,"2oT","laplace",2,2.11477467218907,0.538793496094514,"ref619_RS_969.txt",0.00124221
"RScama",0.559289827066303,2236,69,2236,0.99,"2oT","laplace",2,2.11477467218907,0.538793496094514,"ref619_RS_969.txt",0.00127041
"RScama",0.559289827066303,2236,69,2236,0.99,"2oT","laplace",2,2.11477467218907,0.538793496094514,"ref619_RS_969.txt",0.00105633
"RScama",0.559289827066303,2236,69,2236,0.99,"2oT","laplace",2,2.11477467218907,0.538793496094514,"ref619_RS_969.txt",0.00117476
"RScama",0.559289827066303,2236,69,2236,0.99,"2oT","laplace",2,2.11477467218907,0.538793496094514,"ref619_RS_969.txt",0.00118072
"RScama",0.559289827066303,2236,69,2236,0.99,"2oT","laplace",2,2.11477467218907,0.538793496094514,"ref619_RS_969.txt",0.00128354
"RScama",0.559289827066303,2236,69,2236,0.99,"2oT","laplace",2,2.11477467218907,0.538793496094514,"ref619_RS_969.txt",0.00127041
"RScama",0.559289827066303,2236,69,2236,0.99,"2oT","laplace",2,2.11477467218907,0.538793496094514,"ref619_RS_969.txt",0.00105504
"RScama",0.559289827066303,2236,69,2236,0.99,"2oT","laplace",2,2.11477467218907,0.538793496094514,"ref619_RS_969.txt",0.00117476
"SPpesm6",0.629775694761977,1891,87,1891,0.99,"2oT","laplace",2,2.29961024909137,0.585970617071113,"ref1059_SP_1682.txt",0.00152548
"SPpesm6",0.629775694761977,1891,87,1891,0.99,"2oT","laplace",2,2.29961024909137,0.585970617071113,"ref1059_SP_1682.txt",0.00145131
"SPpesm6",0.629775694761977,1891,87,1891,0.99,"2oT","laplace",2,2.29961024909137,0.585970617071113,"ref1059_SP_1682.txt",0.0013301
"SPpesm6",0.629775694761977,1891,87,1891,0.99,"2oT","laplace",2,2.29961024909137,0.585970617071113,"ref1059_SP_1682.txt",0.00140777
"SPpesm6",0.629775694761977,1891,87,1891,0.99,"2oT","laplace",2,2.29961024909137,0.585970617071113,"ref1059_SP_1682.txt",0.00150764
"SPpesm6",0.629775694761977,1891,87,1891,0.99,"2oT","laplace",2,2.29961024909137,0.585970617071113,"ref1059_SP_1682.txt",0.00139079
"SPpesm6",0.629775694761977,1891,87,1891,0.99,"2oT","laplace",2,2.29961024909137,0.585970617071113,"ref1059_SP_1682.txt",0.00138558
"SPpesm6",0.629775694761977,1891,87,1891,0.99,"2oT","laplace",2,2.29961024909137,0.585970617071113,"ref1059_SP_1682.txt",0.0013306
"SPpesm6",0.629775694761977,1891,87,1891,0.99,"2oT","laplace",2,2.29961024909137,0.585970617071113,"ref1059_SP_1682.txt",0.00152664
"SPpesm6",0.629775694761977,1891,87,1891,0.99,"2oT","laplace",2,2.29961024909137,0.585970617071113,"ref1059_SP_1682.txt",0.00140156
"PRtele",0.633149366825626,1040,105,1040,0.99,"2oT","laplace",2,3.10086836473021,0.796961968487505,"ref355_PR_580.txt",0.0049365
"PRtele",0.633149366825626,1040,105,1040,0.99,"2oT","laplace",2,3.10086836473021,0.796961968487505,"ref355_PR_580.txt",0.00462619
"PRtele",0.633149366825626,1040,105,1040,0.99,"2oT","laplace",2,3.10086836473021,0.796961968487505,"ref355_PR_580.txt",0.0049365
"PRtele",0.633149366825626,1040,105,1040,0.99,"2oT","laplace",2,3.10086836473021,0.796961968487505,"ref355_PR_580.txt",0.00468571
"PRtele",0.633149366825626,1040,105,1040,0.99,"2oT","laplace",2,3.10086836473021,0.796961968487505,"ref355_PR_580.txt",0.00432369
"PRtele",0.633149366825626,1040,105,1040,0.99,"2oT","laplace",2,3.10086836473021,0.796961968487505,"ref355_PR_580.txt",0.00520986
"PRtele",0.633149366825626,1040,105,1040,0.99,"2oT","laplace",2,3.10086836473021,0.796961968487505,"ref355_PR_580.txt",0.00389125
"PRtele",0.633149366825626,1040,105,1040,0.99,"2oT","laplace",2,3.10086836473021,0.796961968487505,"ref355_PR_580.txt",0.00499905
"PRtele",0.633149366825626,1040,105,1040,0.99,"2oT","laplace",2,3.10086836473021,0.796961968487505,"ref355_PR_580.txt",0.00491831
"PRtele",0.633149366825626,1040,105,1040,0.99,"2oT","laplace",2,3.10086836473021,0.796961968487505,"ref355_PR_580.txt",0.00498224
"PEsvfer",0.636673590338369,1288,91,1288,0.99,"2oT","laplace",2,2.78639106287676,0.720084969257465,"ref1496_PE_2392.txt",0.00324806
"PEsvfer",0.636673590338369,1288,91,1288,0.99,"2oT","laplace",2,2.78639106287676,0.720084969257465,"ref1496_PE_2392.txt",0.00300403
"PEsvfer",0.636673590338369,1288,91,1288,0.99,"2oT","laplace",2,2.78639106287676,0.720084969257465,"ref1496_PE_2392.txt",0.00308934
"PEsvfer",0.636673590338369,1288,91,1288,0.99,"2oT","laplace",2,2.78639106287676,0.720084969257465,"ref1496_PE_2392.txt",0.00318975
"PEsvfer",0.636673590338369,1288,91,1288,0.99,"2oT","laplace",2,2.78639106287676,0.720084969257465,"ref1496_PE_2392.txt",0.00300927
"PEsvfer",0.636673590338369,1288,91,1288,0.99,"2oT","laplace",2,2.78639106287676,0.720084969257465,"ref1496_PE_2392.txt",0.00272856
"PEsvfer",0.636673590338369,1288,91,1288,0.99,"2oT","laplace",2,2.78639106287676,0.720084969257465,"ref1496_PE_2392.txt",0.00287636
"PEsvfer",0.636673590338369,1288,91,1288,0.99,"2oT","laplace",2,2.78639106287676,0.720084969257465,"ref1496_PE_2392.txt",0.00319895
"PEsvfer",0.636673590338369,1288,91,1288,0.99,"2oT","laplace",2,2.78639106287676,0.720084969257465,"ref1496_PE_2392.txt",0.00313333
"PEsvfer",0.636673590338369,1288,91,1288,0.99,"2oT","laplace",2,2.78639106287676,0.720084969257465,"ref1496_PE_2392.txt",0.00278607
"RSmorr1",0.658177286403532,2810,109,2810,0.99,"2oT","laplace",2,1.88645669476136,0.48540420498369,"ref684_RS_1047.txt",0.0014298
"RSmorr1",0.658177286403532,2810,109,2810,0.99,"2oT","laplace",2,1.88645669476136,0.48540420498369,"ref684_RS_1047.txt",0.00149189
